,Dep_Airport,Dep_City,Dest_Airport,Dest_City,utc_departure,utc_arrival,return_utc_departure,return_utc_arrival,nights_in_dest,fare_category,price_PLN,airline_id,distance_km
3224,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,10,M,840,KL,845.87
3225,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-05 09:55:00,2024-04-05 11:35:00,5,M,873,KL,845.87
3226,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-06 19:30:00,2024-04-06 21:10:00,6,M,873,KL,845.87
3227,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-05 19:30:00,2024-04-05 21:10:00,5,M,873,KL,845.87
3228,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,8,M,873,KL,845.87
3229,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,12,M,874,KL,845.87
3230,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-03 09:55:00,2024-04-03 11:35:00,3,M,907,KL,845.87
3231,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-07 09:55:00,2024-04-07 11:35:00,7,M,907,KL,845.87
3232,WRO,Wrocław,AMS,Amsterdam,2024-03-31 04:00:00,2024-03-31 05:45:00,2024-04-06 09:55:00,2024-04-06 11:35:00,6,M,907,KL,845.87
3233,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,9,M,840,KL,845.87
3234,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-04 09:55:00,2024-04-04 11:35:00,4,M,840,KL,845.87
3235,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,11,M,840,KL,845.87
3236,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-03 19:30:00,2024-04-03 21:10:00,3,M,840,KL,845.87
3237,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,13,M,840,KL,845.87
3238,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,13,M,840,KL,845.87
3239,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,10,M,840,KL,845.87
3240,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-04 19:30:00,2024-04-04 21:10:00,4,M,840,KL,845.87
3241,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,8,M,873,KL,845.87
3242,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-05 09:55:00,2024-04-05 11:35:00,5,M,873,KL,845.87
3243,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-06 19:30:00,2024-04-06 21:10:00,6,M,873,KL,845.87
3244,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-05 19:30:00,2024-04-05 21:10:00,5,M,873,KL,845.87
3245,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,12,M,874,KL,845.87
3246,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-03 09:55:00,2024-04-03 11:35:00,3,M,907,KL,845.87
3247,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-07 09:55:00,2024-04-07 11:35:00,7,M,907,KL,845.87
3248,WRO,Wrocław,AMS,Amsterdam,2024-03-31 12:05:00,2024-03-31 13:45:00,2024-04-06 09:55:00,2024-04-06 11:35:00,6,M,907,KL,845.87
3249,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,8,M,840,KL,845.87
3250,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,10,M,840,KL,845.87
3251,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,12,M,840,KL,845.87
3252,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,12,M,840,KL,845.87
3253,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,9,M,840,KL,845.87
3254,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-04 09:55:00,2024-04-04 11:35:00,3,M,840,KL,845.87
3255,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-04 19:30:00,2024-04-04 21:10:00,3,M,840,KL,845.87
3256,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-05 19:30:00,2024-04-05 21:10:00,4,M,873,KL,845.87
3257,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-05 09:55:00,2024-04-05 11:35:00,4,M,873,KL,845.87
3258,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-06 19:30:00,2024-04-06 21:10:00,5,M,873,KL,845.87
3259,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,7,M,874,KL,845.87
3260,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,11,M,874,KL,845.87
3261,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-06 09:55:00,2024-04-06 11:35:00,5,M,907,KL,845.87
3262,WRO,Wrocław,AMS,Amsterdam,2024-04-01 04:00:00,2024-04-01 05:45:00,2024-04-07 09:55:00,2024-04-07 11:35:00,6,M,912,KL,845.87
3263,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,11,M,962,KL,845.87
3264,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,14,M,962,KL,845.87
3265,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,8,M,962,KL,845.87
3266,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,7,M,962,KL,845.87
3267,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,11,M,962,KL,845.87
3268,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,14,M,962,KL,845.87
3269,WRO,Wrocław,AMS,Amsterdam,2024-04-02 04:00:00,2024-04-02 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,9,M,962,KL,845.87
3270,WRO,Wrocław,EIN,Eindhoven,2024-04-02 13:05:00,2024-04-02 14:45:00,2024-04-11 15:25:00,2024-04-11 16:55:00,9,M,717,W6,801.73
3271,WRO,Wrocław,EIN,Eindhoven,2024-04-02 13:05:00,2024-04-02 14:45:00,2024-04-09 15:15:00,2024-04-09 16:45:00,7,M,735,W6,801.73
3272,WRO,Wrocław,EIN,Eindhoven,2024-04-02 13:05:00,2024-04-02 14:45:00,2024-04-13 15:25:00,2024-04-13 16:55:00,11,M,778,W6,801.73
3273,WRO,Wrocław,EIN,Eindhoven,2024-04-02 13:05:00,2024-04-02 14:45:00,2024-04-06 15:25:00,2024-04-06 16:55:00,4,M,821,W6,801.73
3274,WRO,Wrocław,EIN,Eindhoven,2024-04-02 13:05:00,2024-04-02 14:45:00,2024-04-04 15:25:00,2024-04-04 16:55:00,2,M,864,W6,801.73
3275,WRO,Wrocław,EIN,Eindhoven,2024-04-02 13:05:00,2024-04-02 14:45:00,2024-04-16 15:15:00,2024-04-16 16:45:00,14,M,907,W6,801.73
3276,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,7,M,806,KL,845.87
3277,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,8,M,806,KL,845.87
3278,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,10,M,806,KL,845.87
3279,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,13,M,806,KL,845.87
3280,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,6,M,806,KL,845.87
3281,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,13,M,806,KL,845.87
3282,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,10,M,806,KL,845.87
3283,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-06 19:30:00,2024-04-06 21:10:00,3,M,840,KL,845.87
3284,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,9,M,840,KL,845.87
3285,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,5,M,840,KL,845.87
3286,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-07 09:55:00,2024-04-07 11:35:00,4,M,873,KL,845.87
3287,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-06 09:55:00,2024-04-06 11:35:00,3,M,873,KL,845.87
3288,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-17 19:30:00,2024-04-17 21:10:00,14,M,915,KL,845.87
3289,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-17 09:55:00,2024-04-17 11:35:00,14,M,915,KL,845.87
3290,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-08 09:55:00,2024-04-08 11:35:00,5,M,915,KL,845.87
3291,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-15 19:30:00,2024-04-15 21:10:00,12,M,915,KL,845.87
3292,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-14 09:55:00,2024-04-14 11:35:00,11,M,916,KL,845.87
3293,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-09 09:55:00,2024-04-09 11:35:00,6,M,962,KL,845.87
3294,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-07 19:30:00,2024-04-07 21:10:00,4,M,962,KL,845.87
3295,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-12 09:55:00,2024-04-12 11:35:00,9,M,962,KL,845.87
3296,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-14 19:30:00,2024-04-14 21:10:00,11,M,962,KL,845.87
3297,WRO,Wrocław,AMS,Amsterdam,2024-04-03 04:00:00,2024-04-03 05:45:00,2024-04-11 09:55:00,2024-04-11 11:35:00,8,M,962,KL,845.87
3298,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,9,M,840,KL,845.87
3299,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,6,M,840,KL,845.87
3300,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,12,M,840,KL,845.87
3301,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,7,M,840,KL,845.87
3302,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,12,M,840,KL,845.87
3303,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,9,M,840,KL,845.87
3304,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,5,M,840,KL,845.87
3305,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-18 19:30:00,2024-04-18 21:10:00,14,M,873,KL,845.87
3306,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,4,M,873,KL,845.87
3307,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-06 19:30:00,2024-04-06 21:10:00,2,M,873,KL,845.87
3308,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,8,M,873,KL,845.87
3309,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-07 09:55:00,2024-04-07 11:35:00,3,M,907,KL,845.87
3310,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-06 09:55:00,2024-04-06 11:35:00,2,M,907,KL,845.87
3311,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-17 19:30:00,2024-04-17 21:10:00,13,M,949,KL,845.87
3312,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-15 19:30:00,2024-04-15 21:10:00,11,M,949,KL,845.87
3313,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-08 09:55:00,2024-04-08 11:35:00,4,M,949,KL,845.87
3314,WRO,Wrocław,AMS,Amsterdam,2024-04-04 04:00:00,2024-04-04 05:45:00,2024-04-14 09:55:00,2024-04-14 11:35:00,10,M,949,KL,845.87
3315,WRO,Wrocław,EIN,Eindhoven,2024-04-04 13:10:00,2024-04-04 14:50:00,2024-04-11 15:25:00,2024-04-11 16:55:00,7,M,607,W6,801.73
3316,WRO,Wrocław,EIN,Eindhoven,2024-04-04 13:10:00,2024-04-04 14:50:00,2024-04-09 15:15:00,2024-04-09 16:45:00,5,M,625,W6,801.73
3317,WRO,Wrocław,EIN,Eindhoven,2024-04-04 13:10:00,2024-04-04 14:50:00,2024-04-18 15:25:00,2024-04-18 16:55:00,14,M,668,W6,801.73
3318,WRO,Wrocław,EIN,Eindhoven,2024-04-04 13:10:00,2024-04-04 14:50:00,2024-04-13 15:25:00,2024-04-13 16:55:00,9,M,668,W6,801.73
3319,WRO,Wrocław,EIN,Eindhoven,2024-04-04 13:10:00,2024-04-04 14:50:00,2024-04-06 15:25:00,2024-04-06 16:55:00,2,M,711,W6,801.73
3320,WRO,Wrocław,EIN,Eindhoven,2024-04-04 13:10:00,2024-04-04 14:50:00,2024-04-16 15:15:00,2024-04-16 16:45:00,12,M,797,W6,801.73
3321,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,11,M,873,KL,845.87
3322,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,4,M,873,KL,845.87
3323,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,11,M,873,KL,845.87
3324,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,8,M,878,KL,845.87
3325,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,5,M,878,KL,845.87
3326,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,6,M,878,KL,845.87
3327,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,8,M,878,KL,845.87
3328,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,3,M,907,KL,845.87
3329,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,7,M,912,KL,845.87
3330,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-19 19:30:00,2024-04-19 21:10:00,14,M,912,KL,845.87
3331,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-18 19:30:00,2024-04-18 21:10:00,13,M,912,KL,845.87
3332,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-07 09:55:00,2024-04-07 11:35:00,2,M,945,KL,845.87
3333,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-14 09:55:00,2024-04-14 11:35:00,9,M,987,KL,845.87
3334,WRO,Wrocław,AMS,Amsterdam,2024-04-05 04:00:00,2024-04-05 05:45:00,2024-04-08 09:55:00,2024-04-08 11:35:00,3,M,987,KL,845.87
3335,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,7,M,873,KL,845.87
3336,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,7,M,873,KL,845.87
3337,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,5,M,873,KL,845.87
3338,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-09 19:30:00,2024-04-09 21:10:00,3,M,873,KL,845.87
3339,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,4,M,873,KL,845.87
3340,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-20 09:55:00,2024-04-20 11:35:00,14,M,873,KL,845.87
3341,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,10,M,878,KL,845.87
3342,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,10,M,878,KL,845.87
3343,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,6,M,907,KL,845.87
3344,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-18 19:30:00,2024-04-18 21:10:00,12,M,907,KL,845.87
3345,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-08 19:30:00,2024-04-08 21:10:00,2,M,907,KL,845.87
3346,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-19 19:30:00,2024-04-19 21:10:00,13,M,907,KL,845.87
3347,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-20 19:30:00,2024-04-20 21:10:00,14,M,945,KL,845.87
3348,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-19 09:55:00,2024-04-19 11:35:00,13,M,987,KL,845.87
3349,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-17 09:55:00,2024-04-17 11:35:00,11,M,987,KL,845.87
3350,WRO,Wrocław,AMS,Amsterdam,2024-04-06 04:00:00,2024-04-06 05:45:00,2024-04-08 09:55:00,2024-04-08 11:35:00,2,M,987,KL,845.87
3351,WRO,Wrocław,EIN,Eindhoven,2024-04-06 13:10:00,2024-04-06 14:50:00,2024-04-11 15:25:00,2024-04-11 16:55:00,5,M,607,W6,801.73
3352,WRO,Wrocław,EIN,Eindhoven,2024-04-06 13:10:00,2024-04-06 14:50:00,2024-04-09 15:15:00,2024-04-09 16:45:00,3,M,625,W6,801.73
3353,WRO,Wrocław,EIN,Eindhoven,2024-04-06 13:10:00,2024-04-06 14:50:00,2024-04-18 15:25:00,2024-04-18 16:55:00,12,M,668,W6,801.73
3354,WRO,Wrocław,EIN,Eindhoven,2024-04-06 13:10:00,2024-04-06 14:50:00,2024-04-13 15:25:00,2024-04-13 16:55:00,7,M,668,W6,801.73
3355,WRO,Wrocław,EIN,Eindhoven,2024-04-06 13:10:00,2024-04-06 14:50:00,2024-04-16 15:15:00,2024-04-16 16:45:00,10,M,797,W6,801.73
3356,WRO,Wrocław,EIN,Eindhoven,2024-04-06 13:10:00,2024-04-06 14:50:00,2024-04-20 15:25:00,2024-04-20 16:55:00,14,M,840,W6,801.73
3357,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-10 19:30:00,2024-04-10 21:10:00,3,M,806,KL,845.87
3358,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,6,M,806,KL,845.87
3359,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-20 09:55:00,2024-04-20 11:35:00,13,M,806,KL,845.87
3360,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,9,M,806,KL,845.87
3361,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,6,M,806,KL,845.87
3362,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,4,M,806,KL,845.87
3363,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,9,M,806,KL,845.87
3364,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-18 19:30:00,2024-04-18 21:10:00,11,M,840,KL,845.87
3365,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-19 19:30:00,2024-04-19 21:10:00,12,M,840,KL,845.87
3366,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,5,M,840,KL,845.87
3367,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-20 19:30:00,2024-04-20 21:10:00,13,M,873,KL,845.87
3368,WRO,Wrocław,AMS,Amsterdam,2024-04-07 04:00:00,2024-04-07 05:45:00,2024-04-17 09:55:00,2024-04-17 11:35:00,10,M,915,KL,845.87
3369,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-20 09:55:00,2024-04-20 11:35:00,12,M,878,KL,845.87
3370,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,8,M,878,KL,845.87
3371,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-13 19:30:00,2024-04-13 21:10:00,5,M,878,KL,845.87
3372,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-13 09:55:00,2024-04-13 11:35:00,5,M,878,KL,845.87
3373,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-11 19:30:00,2024-04-11 21:10:00,3,M,878,KL,845.87
3374,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,8,M,878,KL,845.87
3375,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-18 19:30:00,2024-04-18 21:10:00,10,M,907,KL,845.87
3376,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-12 19:30:00,2024-04-12 21:10:00,4,M,907,KL,845.87
3377,WRO,Wrocław,AMS,Amsterdam,2024-04-08 04:00:00,2024-04-08 05:45:00,2024-04-19 19:30:00,2024-04-19 21:10:00,11,M,912,KL,845.87
3378,WRO,Wrocław,AMS,Amsterdam,2024-04-08 12:05:00,2024-04-08 13:45:00,2024-04-16 19:30:00,2024-04-16 21:10:00,8,M,916,KL,845.87
3379,WRO,Wrocław,AMS,Amsterdam,2024-04-08 12:05:00,2024-04-08 13:45:00,2024-04-16 09:55:00,2024-04-16 11:35:00,8,M,916,KL,845.87
